wallet,tx_count,total_volume,avg_tx_value,active_days,protocols_used,chain
0x4029e1a1d369e3bd8a5eb08bfcda923da89db63f,123,2.190450223,0.017808538,81,54,ethereum
0x85bf2d6b4ddf8f98e94915de60c400b8ea37b55d,8,2.80E-17,4.00E-18,22,2,ethereum
0x7ec36d1bc214158824e401f7c415d13de4e0803e,29,0.000161536,5.57E-06,22,6,ethereum
0xb2f3264d499eb7578176779e0e30a38476edfc8b,31,3.219749727,0.103862894,14,16,ethereum
0xf035687a499c7f1ab8f6b7a88cf524a7eb1d781e,24,0.006176307,0.000257346,6,9,ethereum
0x0cbbe18a64212d019a022b2b3d34192cb8f9f9bf,316,0.003627794,1.15E-05,88,14,ethereum
0x8a7725680417e522c5bc03e5355ecace65f360e2,154,6.93723468,0.045046978,54,2,ethereum
0x0f8fe4b2f333ebfa66821a84c975a9e678e683ca,17,1.20988022,0.071169425,24,6,ethereum
0x2482c492d5bcb331f573f628bbcef07f55c67cf8,19,3.85285954,0.202782081,9,6,ethereum
0xd826234ce1dc9edc9f36b8bfce54bf88d8df6982,109,0.012906221,0.000118406,88,15,ethereum
0x57b764678c3d12c972fc5b4ac4b33154402f5ada,17,0.001542055,9.07E-05,12,3,ethereum
0x173cc3cd4b4073588ac0f10f7f50302d67032845,20,0.501867512,0.025093376,7,7,ethereum
0xa07911c39564f65809ea73c2c5069e6bc722be48,492,0.67805836,0.001378167,43,475,ethereum
0xd59e7bb1dee6d33e81495ad7817f79f26691178b,221,30.80910598,0.139407719,74,56,ethereum
0x107fee4baf47197695936c8c60c6367d1240ce1d,9,9.00E-08,1.00E-08,2,1,ethereum
0x0866080557dfbbc0c5557d2bb57fe4102038bd81,11,0.102480955,0.00931645,88,6,ethereum
0x4b9ddc7a3c2ded3fce67eb28001466f564b4525d,51,2.19E-06,4.30E-08,24,13,ethereum
0xf373abb64cfd8907127f04c486891f06a3c2d423,11,1.534934284,0.13953948,9,5,ethereum
0x98ecad6694313974b8eaee2af045b23660ebb0e6,2217,112.8116002,0.050884799,90,482,ethereum
0x6e04b8876e508ef8dc05ff9d90fcd206ffb9e46d,11,0.914966034,0.08317873,9,4,ethereum
0x0710c80fd8e1002e521af893febd105e8e2989f9,139,1.38E-07,9.93E-10,80,1,ethereum
0x92d14048ddba3382b8b88ded36843638b6d96d0f,95,2.44E-06,2.57E-08,62,17,ethereum
0xa7de3d5665ba57784d3638a631b6bf475b32e616,22,0.404897655,0.018404439,9,9,ethereum
0x64f4861d2a60947146c0e487f965656cf23a81c6,1346,2.77E-07,2.06E-10,89,61,ethereum
0xa2423d480f703b1c3b35a3028a83f048d7da7df5,14,0.000171463,1.22E-05,21,6,ethereum
0xbd81f330ee027f2a7a5c884173e574a74952c7e6,73,3.1787376,0.043544351,67,12,ethereum
0x19e3f3f9ac6f2a5d9e43808d2578d037dc1ad3a7,27,0.522776772,0.019362103,7,9,ethereum
0x8a570a1b9fcc80f076f6a3d344dcf22a2651bd17,10,0.0005,0.00005,35,9,ethereum
0xaef3a6ffe9080903374d09d8d7a6dc58343b5742,7,0.960000002,0.137142857,48,5,ethereum
0x0749726f04de20a3897fe43b5ca8d5c90acba872,8,2.55E-05,3.19E-06,44,2,ethereum
0x43bfd4260288a6223c94300f8e49f56dd9a796f5,8,0.000130632,1.63E-05,13,4,ethereum
0x81e875702d42d7266fc93683bf4575b3de1ae703,6,0.005590454,0.000931742,7,2,ethereum
0xcdaeab640b44b13bddb93f7c0728271710a5ba3b,12,0.001611909,0.000134326,26,2,ethereum
0x108cb5b309bd0a8b0d2d78087ea84c01c866603f,10,0,0,85,1,ethereum
0xe8a741b166656bd8d90bddc7ffef92a312be773a,66,0.008069712,0.000122268,77,10,ethereum
0x4eb9882f2b781098450f1616c92ffd5f0ccce0e5,91,5.642517317,0.062005685,88,25,ethereum
0x7277009c4a483eeef625db58f305f3737f0b9bb3,235,0.069384568,0.000295253,85,7,ethereum
0x68d8da436dbd7e3f752439e2cf4f33adac55cb29,241,28.98505015,0.120269918,88,3,ethereum
0x2b714eda622ea8bfeb78771946869cc6d7778c06,10,6.89E-05,6.89E-06,16,2,ethereum
0xdddcb0dc9871152a46c150c9cb3aba2bfecf0c11,8,0.104106679,0.013013335,3,5,ethereum
0xa1060945b30bf5eac87ab762a9ee55c38869bf8d,11,0.000126026,1.15E-05,16,6,ethereum
0x660d81a5ba3a39a23e800ac5f5557955e9c5291e,6,6.00E-08,1.00E-08,3,1,ethereum
0xf1f9e34180d6f3449236713e223307e96ba503b0,6,0.131795994,0.021965999,10,3,ethereum
0x2eb4a796f3a89af08d79649822d136c1cd64cd7a,14,0.466813999,0.033343857,9,10,ethereum
0xcfa683b90d6f13ad1c39eb092a5fdb43a51acd2b,8,0.0001245,1.56E-05,5,2,ethereum
0xa92606048943c14a97b188dd223b6708d8c0b491,10,1.00E-07,1.00E-08,39,2,ethereum
0x6a469a62210ed9318afaef64090efad2f90f0114,55,0.730896674,0.01328903,72,2,ethereum
0x1c6c6c3bf9f266420b22de9625d06f834ba15498,467,423.9925194,0.907906894,27,179,ethereum
0xc7ae96ddb415803d3536721dc2bcd0b186f4a4bd,26,0.0002355,9.06E-06,1,1,ethereum
0xedf900b65eaa60b52a674bebe80b7980aefd29c4,56,0.003,5.36E-05,74,2,ethereum
0xcc416582538ca6ba7b2cec1dbaadb8527f19a824,6,0.166213432,0.027702239,31,3,ethereum
0xaba40f094ce20a20b8589e451940d022e32048a2,212,2.681760076,0.012649812,23,4,ethereum
0x1d8604a30ea1617d57ca0a714f2ced4b879db977,18,0.001628276,9.05E-05,85,4,ethereum
0x6e91fe4dfc108dea29bcdcc58b597e1e5bf96553,32,0.926117445,0.02894117,68,8,ethereum
0xe155b2059d7419ac02d36a02a0c8735d7ed6449d,10,0.00014452,1.45E-05,58,7,ethereum
0x38eda8a31e246c16f2cdb338847565db1af6415f,8,7.27E-05,9.09E-06,4,2,ethereum
0x43dca11f68c35323e84e305f388ce71d935e2a74,8,2.40E-05,3.00E-06,63,2,ethereum
0x5a85b9f2a0c07b407dbd8995f3911fcd07595dd1,131,4.14899436,0.031671713,51,12,ethereum
0x2d5b70f6b2056840996b5f226832a60bc704c82c,53,21.06199376,0.397396109,83,12,ethereum
0x71e40b5ab20f97b7d426d2d42449741c081ac42f,181,0.456731786,0.00252338,59,7,ethereum
0xd0fb4cf3472e61b6bc90c5137bf18bbcf365f381,536,0.211723194,0.000395006,38,281,ethereum
0xc8cca8abd3f4274166df8f11d1034939b954ff85,10,1.00E-07,1.00E-08,5,2,ethereum
0x1154114b047e7d56c9071e3fee0785305cf8284c,11,0.221864662,0.020169515,75,6,ethereum
0x74e9733d20d5a9df2c986457a636c68c64b9845a,14,0.001104728,7.89E-05,10,8,ethereum
0xac582f2a535cd97ac2578ca3e099d4a791590f73,285,0.017584322,6.17E-05,81,25,ethereum
0x93f132826be1febcc9d90c771acba1cad7108ac8,6,2.10E-17,4.00E-18,1,4,ethereum
0x08f0fd004c1142c00ec2720d80fa9c7bef5c43c7,354,0.862327349,0.002435953,88,58,ethereum
0xf4d4eb356050396728dda55b3af1e27130805436,27,0.00015711,5.82E-06,20,2,ethereum
0xc284d1aed86b6f7ba8bc6778f3b80a3f12c00062,7,1.56E-05,2.23E-06,34,3,ethereum
0xb877b8c84235a99484389aa2aec34a152a1d56bf,18,5.90E-07,3.28E-08,78,4,ethereum
0x88d12dbdf207f75044a405f9c9f7a870a38399be,6,9.48E-05,1.58E-05,6,3,ethereum
0x15f234d3bb8231de7169c96890639c35ff923faa,10,0.187307494,0.018730749,8,9,ethereum
0x1c0c0e2c84e6c63544e449fd4a7483d8d1f52038,6,4.00E-09,6.67E-10,65,3,ethereum
0x6024e29e77d7e08cc0d3ac6e5836e63a7919318b,7,7.00E-08,1.00E-08,3,5,ethereum
0x34455fc789b034539d93b1ab924f0867fe7a45bc,41,0.001576246,3.84E-05,75,7,ethereum
0x0902874586103c7227703d7e5f33b2fbe8f10d7d,18,0.24981983,0.013878879,9,6,ethereum
0xe79dcfb0b1d406f5f17a66b7da79e5c9e0e2359c,52,0.043707545,0.00084053,82,6,ethereum
0x63baddaa6f6ec9e6387566e88da1293f7e7abb53,106,1.40703,0.013273868,19,33,ethereum
0x5aaa978d56bd9acc2a166d1d6ff77db0a437cfe5,80,0.001754119,2.19E-05,2,3,ethereum
0x89ba2968da8a5769a2bfeef698f6bd357c61d488,93,0.000207086,2.23E-06,62,4,ethereum
0xc6705abab24bc1a5531e155d202b014fe92e786b,29,0.764827812,0.026373373,4,8,ethereum
0xbb9a45b573ddef922f425321fd1ec4f9ddca02f1,17,6.87E-05,4.04E-06,2,2,ethereum
0x8564fb052c2bd857f09f1847a85125728cce7f9c,22,1.223766991,0.055625772,89,9,ethereum
0xd9846da3f8efa60e8e596e9f6aea911cebda6dc0,11,0.454931611,0.041357419,1,6,ethereum
0x607dcd81f51b06a6869ed66652b83ab4a80ff66f,436,0.00200006,4.59E-06,90,44,ethereum
0x1a020e67aae35f89ab2769afe13d91092bdbb1b6,27,3.221050559,0.119298169,50,11,ethereum
0x9f5601700a558647011abc42999c24b0f63e243a,7,0.144956516,0.020708074,2,5,ethereum
0xd0b9d9631b65c36990ffebd5dfd13e3b1920ff16,9,0,0,79,1,ethereum
0xd02867f07a0bea60ef693406a6776aa8e5dcfde7,6,0.194920606,0.032486768,2,5,ethereum
0x7572fa8050d35065bb45f517837c958cd8001914,19,3.04E-07,1.60E-08,28,9,ethereum
0x5f17ca9229d2555506a1bc19a84882a313c6c7c4,21,8.30E-05,3.95E-06,10,4,ethereum
0xf22caf986ad1b95ac35a62765e159069fcd39d97,57,3.30E-08,5.79E-10,66,2,ethereum
0x0bd9ba055bc02aa2a557c7a71c88758a014d777f,14,0.011128707,0.000794908,71,12,ethereum
0xa2ecb23146b9e373158e7862ac79c66b04cad778,164,0.542465386,0.003307716,79,32,ethereum
0xcbd2b71f8c7ac4a48a0668a162151232e04dbae6,642,5.58E-06,8.69E-09,90,123,ethereum
0x0764f7645ea29848989cd02099e0dc135a4f82a7,7,4.31E-05,6.16E-06,1,2,ethereum
0x4ac227a904b7c2fa144aaaa3c3966610ba1a6411,32,0.024281469,0.000758796,63,18,ethereum
0xc039a2283a7cec512b9ae7c283a65c970c6503f4,187,14.11327388,0.075472053,87,71,ethereum
0x893bb2cda6e9466ab03cb6578d352db8bafd632e,458,32.42235077,0.070791159,89,246,ethereum
0x7094f624b4c8aaf8fd1d4fe8b525d6b96098208f,57,0.00915391,0.000160595,80,20,ethereum
0xd65543d591cc744614a89a3b0b20e5e94fdce664,64,0.008938406,0.000139663,80,23,ethereum
0xd0f657d3cebb51ceea20dfb3af6213fa1cecd5a7,108,0,0,90,5,ethereum
0x842f647d9f7a11c088d99bdeae8d1ca390ff4bb3,44,2.678610172,0.060877504,78,5,ethereum
0x39fbb6773e5f25fe48333a1c141e35f0e986a300,138,0.398949997,0.002890942,27,18,ethereum
0xc7215d82dad6afb0437a77ef8d0d51ffe2d90c2e,16,0.165264671,0.010329042,35,7,ethereum
0xd6da1dcea2ac2613c2b66329036b8e458c9fcef7,343,30.82520301,0.089869397,50,264,ethereum
0x1671f2d4c4bdbc619fdff96320653c40236db809,186,0.126590342,0.000680593,86,37,ethereum
0x787ab41a92f759883be7ae984221c9a7c64b02c0,143,7.19902763,0.050342851,27,20,ethereum
0xeb4f631c1bfc99940e51f1a810d6ecc9c283de32,38,0.549881806,0.014470574,66,4,ethereum
0x828a08a0547ffdd886fafea3fa46e8b3f88c7afb,7,3.77E-05,5.39E-06,1,2,ethereum
0xaa91c394110114cd1fedf697e6d4b05c506b6d87,52,2.040806602,0.039246281,33,20,ethereum
0xc3c06c3193e871d79d1317ce8e671d176dcaac39,870,0.054883501,6.31E-05,37,87,ethereum
0xa5fce42fd6d80e9c105b188db31ec8ba7e076f75,14,0.0002999,2.14E-05,4,9,ethereum
0x20dc3c0ff57d35e6c6d8a0122fbbaf20b4c99865,58,1.180767888,0.020358067,83,19,ethereum
0x3bed7992ac45d31bbcd37d2fd793e2229ddd16aa,285,9.051616496,0.031760058,89,64,ethereum
0xfafda27a01f064665b9262889ca31405f3492c53,90,0.020001465,0.000222239,82,23,ethereum
0x730a19baefde8ea19ac6d3864e9b450ed3a62172,71,1.678318624,0.02363829,15,19,ethereum
0xf70d8b8d8438c1abcee47385898946f0e8c3dbef,20,0.042952404,0.00214762,65,9,ethereum
0x504e795a80c4906c24754b5e52628d0eb1623dc2,25,32.01224608,1.280489843,57,12,ethereum
0xa59bd4138874e42a93383b0f4316b4b4ac35f7a0,163,24.15802594,0.148208748,63,51,ethereum
0xae90b0c098dfc17c46f0463b57e34b7bb99870b1,19,8.50E-08,4.47E-09,15,6,ethereum
0xc393229b69f3806c3823d8ddd2f7a44ae57b7239,23,0.000511419,2.22E-05,35,2,ethereum
0xe91fc36fd587f075b2495a1773f6201ff78b0e44,36,3.23E-05,8.98E-07,6,2,ethereum
0x630c22bcb42f875c7fda6af80a72def6c7a9b94c,29,0.743894436,0.025651532,23,28,ethereum
0x14ab992cd36077e4e2cca07e76e6fdf1b84a9747,6,0.028469446,0.004744908,13,3,ethereum
0xe3819a5c8768d3466ef32d7d7e4c3e9a02f3ce46,13,0.011890015,0.000914617,8,7,ethereum
0x6a6a4967ac957761f0b17248a7dad4dc23c8f0e9,193,0.116949552,0.000605956,55,16,ethereum
0xe8b09d4062dea3e3d3a7005d7326c1ec7372f198,20,0.103112258,0.005155613,72,6,ethereum
0x5aa56e513970e843293b5d81ded89f6c5c3636cd,182,5.33E-07,2.93E-09,54,27,ethereum
0xaaa224d05cdf0f505e89c66491d31df24af3e519,6,0.048467432,0.008077905,12,3,ethereum
0xc97becd86856d1644a743470621227d6c42d7767,44,1.883492238,0.042806642,90,4,ethereum
0xe73e34a61e05e4322f70346514ca259d655123c7,42,0.023532007,0.000560286,58,18,ethereum
0x2ba02cc41e013e94b495b16f1f1c311686662a5c,36,0.000001,2.78E-08,78,16,ethereum
0xee2f43afabf27e9285268fedf1f5616e60de4fd6,174,1.77E-07,1.02E-09,87,8,ethereum
0x8ba65fe3c04709e996df813c0793a5908917446d,38,1599.999825,42.10525854,66,9,ethereum
0x44d8c2eeaec07d8dc5889b89a9ea74216d0d5a41,655,0.412110002,0.000629176,78,14,ethereum
0xe2fde5b7993566d05bc916ee99eb149e249ad933,12,0.000391115,3.26E-05,64,2,ethereum
0x406b5f0db50d9d15bb4bc823966ffea5784f88d3,18,1.919081071,0.106615615,31,5,ethereum
0x1166697f86f198004a9185242cb5887e4bf5dbbb,8,0.113175713,0.014146964,1,6,ethereum
0xb133b68bb5a1a722006ba2cd3e726e8bcef52f4d,277,138.5480296,0.500173392,84,95,ethereum
0x927f4055d6b17c040b70bf09ee8e619f41b8a631,11,2.350693505,0.21369941,1,8,ethereum
0x625aaada1d50b9c99e76f8f39c80fe9256166fdd,10,0.0004,0.00004,33,7,ethereum
0xd429637042264c0980f7726925a4c4c509b57557,13,6.78E-05,5.21E-06,12,2,ethereum
0xe9651f9308bdd2683a1d0cd187b5f43ee3e0d7e3,59,0.000249046,4.22E-06,25,22,ethereum
0x1aedb01ccb99842819475eef6c77b93f301a91f8,9,0,0,13,1,ethereum
0x7f064fa826c9e391c9e2a4c9ba86923bfe2f9e00,26,0.00028,1.08E-05,25,13,ethereum
0xbef60df1bd87e7122c7d80643cdd5846a925ba55,6,4.235079771,0.705846629,77,4,ethereum
0xfcab95b2c75c834a51a574ac2333971d6b252582,25,0.000190695,7.63E-06,23,2,ethereum
0x6ddd5d26e0f8e0dfbfab92a1e8a383e65bad0ab3,6,0.081366005,0.013561001,29,5,ethereum
0xd4a51596b2c5ad02005bddfe97947d11113a087d,85,1.537254452,0.018085346,88,1,ethereum
0xf173b8c33248b3e07c360231e0a658d3b111cbf0,10,5.08E-05,5.08E-06,52,5,ethereum
0xcc85594229bc49058f43fd17ef20c0516c818584,29,1.335436602,0.046049538,13,15,ethereum
0xa68dccdb2dc49de65f60ad64e00c44f947ab2add,177,0.002324676,1.31E-05,89,18,ethereum
0x161cdffcf936faaff7c9db863e2101eaffa4cad9,11,0.152294443,0.013844949,3,8,ethereum
0xeed5c1984224dba17a1977ca32cb9a8411a7f9ed,8,0.001279559,0.000159945,49,7,ethereum
0x5fb92b9105682ce16f87957ca6234e50e49d367c,16,0.068846149,0.004302884,15,10,ethereum
0x84b437ef299aa2c1e88d60d049b4510234f13888,8,3.26E-05,4.08E-06,59,6,ethereum
0x9745598d005043a782d358bce8379843fb9cc6a1,45,0.001271204,2.82E-05,25,11,ethereum
0x7ce36643e403d0003a3c63871f6876336c477685,9,0.174898472,0.019433164,1,6,ethereum
0xcd09f09d51eda39d14b9be1dfafbabbbb7b5af68,9,0.002232727,0.000248081,11,3,ethereum
0xa434866b8c0cd7c52a640f356dce265ddece34cd,21,0.009033809,0.000430181,18,2,ethereum
0x353152446a3cf10aa1da4ba38ae3420afa333b90,7,7.99E-05,1.14E-05,28,3,ethereum
0x5bc285460e88c294005244fb0b9531c43678011e,336,6.71E-07,2.00E-09,85,19,ethereum
0x598b593c3ce40b1b66d414f1509968c5beb69bf5,6,0.00035,5.83E-05,5,5,ethereum
0xa35b0e13cbda097c1540c35bdf275145250c679e,7,7.90E-05,1.13E-05,3,2,ethereum
0x74b065562e90f25d41c194f2ebf15e8acfa5c006,52,0.000144512,2.78E-06,28,12,ethereum
0x6393ea33b25528d50df724460c4465187ead1403,141,10.2565611,0.072741568,81,30,ethereum
0x85f01b78ee989bb4eb9ee87d0ddac80f6d61ce02,80,0.742028876,0.009275361,64,6,ethereum
0xfe5a45948466e04caa4c62fcf4dc041da2294baf,106,0.035510902,0.000335009,87,22,ethereum
0x1079f84b459dc740a2336de2922435ca088f7e7c,137,0.008515,6.22E-05,82,25,ethereum
0x12b22b2dbe606d70c6b5a62e9272fd05d6ce8d2a,8,0.000133137,1.66E-05,9,4,ethereum
0x7350d54c90a42c40965e1c2c594ea8cfe8428d8d,41,0.079757477,0.001945304,89,4,ethereum
0x74f22859cb234757cf2a26abb5cc20d464e351ef,45,0.172000187,0.003822226,77,14,ethereum
0xd15d603cbb2c4e27f0a481257c3a332e0a3806c9,7,0.0033,0.000471429,22,5,ethereum
0xaf9e61eceebad4c56957ddb9516f64c82d866333,45,3.60E-08,8.00E-10,82,7,ethereum
0xf947e9f7cf5f17f39c746f899e08392f63de0b41,8,0.000455,0.000056875,69,4,ethereum
0x51468928e50877212f640b23edeb022b1338bb33,15,0.0001,6.67E-06,75,2,ethereum
0x564106e00d5273bcb3e663a4f69f8ba02b326177,10,0.066386283,0.006638628,59,6,ethereum
0xa597624a5078d724195b1bb116d03bbff4a5e5da,81,15.63418744,0.19301466,10,28,ethereum
0x50aabfe1e5c7ede3487251a5f81bcad894a1be19,25,0.012653481,0.000506139,75,21,ethereum
0x3c59f4426d2e101d718b2270f117d6ab03615183,148,2.905559497,0.019632159,47,74,ethereum
0x4c24d2a6314aba5595cb4b6632e8dc688ba2cc9a,70,0.042146255,0.000602089,79,17,ethereum
0x10752c5cc35165e1d8bb54eae377dc29f168daf2,15,0.014000001,0.000933333,78,3,ethereum
0x34c829f70412dd6a1a1dc502473f24e67c7cb267,69,8.430246715,0.122177489,84,19,ethereum
0xc7d035e80368195ff88ae729c8d5244d83953a9e,8,0.590384335,0.073798042,15,3,ethereum
0xf0965da5addcbd994801452d4eedde0b5e3ce310,209,0.639009324,0.003057461,89,12,ethereum
0x5905c95a0ada8c09562e5fe18c9321ab2affeaef,607,7.235793268,0.011920582,89,78,ethereum
0x866ffb02c94a88e1b633fe7dab3f698e50817f61,12,1.20E-07,1.00E-08,5,1,ethereum
0x133bfc60827dd251cba58ee59055f3f0fd69d099,10,1.00E-07,1.00E-08,8,4,ethereum
0x5965f242a256623cdfd527d472680b06017ba0e3,11,4.09E-05,3.72E-06,1,2,ethereum
0xac97f33c13e6a7313ae3642eee5195a7144c1b7f,9,0.005545075,0.000616119,82,5,ethereum
0xb240096c6775c84d43275ba22c8112058c61f3c3,8,0.244882766,0.030610346,1,6,ethereum
0x2a98293c7fb94ccccc4053a0e14369d973abe493,6,6.68E-05,1.11E-05,1,3,ethereum
0x11ff8179e38aee1fe481fd0b4a3728f0e710c4f7,7,4.49E-05,6.41E-06,1,4,ethereum
0x88b7f2aa749d4bc2baac42f04d20a894ce5f5423,313,451.8567888,1.443631913,60,70,ethereum
0xa10a90bf5e94d2db2173ca44fd701aa592a38571,8,0.000171062,2.14E-05,19,3,ethereum
0xf798dfb4202624738320b40d3cd0a76351aee206,11,8.67E-05,7.88E-06,34,2,ethereum
0x5106f031b2eb8a04199d3d65a1f6f4407c4f9e80,8,6.95E-05,8.69E-06,5,2,ethereum
0x2bdef7ce3dac06edeb86766003bb63edcd6bb6ec,10,0.015860672,0.001586067,36,7,ethereum
0xc1363f46250665716856908bcc87be15da033daf,337,644.1451496,1.91140994,50,45,ethereum
0xaf2a06d19fa5e5cfa230ce3c5be6b93a194c03e8,403,1.697942828,0.004213258,80,24,ethereum
0x28f1ec9123c4618e6dff9c6267d7effb0eb1b382,35,0.007988784,0.000228251,38,17,ethereum
0x2ece3caa91c308fbd325a0ecf7687a356f3077cf,6,3.16E-05,5.27E-06,1,3,ethereum
0xf2eb0062c9c356c69dc5f68dd6afc5b9740c4496,6,0.154948256,0.025824709,6,5,ethereum
0x7a8a4f941b8c690201f1af0d47ada01c98493eba,26,0,0,79,25,ethereum
0x6c5b64e34d87cdf99fa36593d5807b59ab643a6b,265,0.077445554,0.000292247,78,12,ethereum
0xf1999c959aa100ac73d7cde821916069bd90500c,6,843.707845,140.6179742,76,2,ethereum
0xc7636c657b6fb6beec1f1f692673baf24481a319,9,0.000861089,9.57E-05,78,5,ethereum
0xebcafa8fb1bd15c7afec128a8a4d28232744ec8b,24,0.00012506,5.21E-06,57,6,ethereum
0xd687122eb2d20ea98e512bc41a4bc3088869fdf1,6,0.354959362,0.059159894,6,5,ethereum
0xef7faa9e8ffccf412ab971ba5e68304359c60106,66,0.001926379,2.92E-05,79,23,ethereum
0xc4f358d44544995762cb70b13e60fe5df2aa544c,67,0.001925008,2.87E-05,79,25,ethereum
0x37925df94755fbeb3d872569b3cacc4b9fc98af9,32,0.002104159,6.58E-05,74,14,ethereum
0xd43896fc3e7d34ff3ad6ec76bb2514ba9dae13ec,58,0.003253812,5.61E-05,57,13,ethereum
0xf6779b91bd9b47878da65b836858bdac16cfd193,62,0.003096825,4.99E-05,57,14,ethereum
0x5c6dc3b2a55be4b02e26b75848e27c19df4af9fe,9,0,0,18,8,ethereum
0x403f039527b3626def3f01233ffe9d31d555f3a5,55,61.57697695,1.119581399,22,19,ethereum
0x521ecb6f7fb39ee082cb4a13ed1d2921e1eabe8c,8,0.060999757,0.00762497,76,7,ethereum
0x758244c58c652135eae72c884af876f9ac41e2dd,10,7.20E-05,7.20E-06,38,2,ethereum
0x8be98b83bcaaaf1a968d21ec9d91bed556852ee6,36,0.005403076,0.000150085,69,13,ethereum
0x9be77c175ffa7985e1231d797d336ac07e435a27,20,0,0,70,15,ethereum
0x82dbdd7bd8e79c4dfab306b5a50e6a7fd9592874,99,0.14652882,0.001480089,83,13,ethereum
0x749ea0f5c4d46669feb6e261fe2e1f63bcf61926,120,17.5983645,0.146653038,83,9,ethereum
0x251e70479e51d072691515184dd7eb8b65385c8a,24,0.00030316,1.26E-05,65,3,ethereum
0xd2e6ecc61900f45efad3e987e2c7ecdb33c23822,63,1.098055779,0.017429457,76,5,ethereum
0x20185a5d4c8844112ebbd5b731e13d709b55d686,59,5.072517414,0.085974871,49,20,ethereum
0x9ae8dd098ac1b58a5b98190689fb484fdd5aa345,175,60.96971134,0.348398351,78,19,ethereum
0xcac122d00994e75a361f42063b902b0b6d3ba413,39,0.000354347,9.09E-06,10,3,ethereum
0x6eca4be273405474422f8647d450fe07d68f9251,13,0.011080905,0.000852377,35,4,ethereum
0xf426777dde0c4b20bd7d5f2ee7b0305c79026aed,64,2.325830207,0.036341097,13,16,ethereum
0x23786670ff1ae8d099739b7680e9f7c52764e46d,215,0.345583771,0.001607366,86,45,ethereum
0x6a92d2120d8f749303a380d8e9ff8b7866c1fdac,34,8.45E-05,2.49E-06,23,3,ethereum
0x00adf5232219abc0532980e72249f0fef4be80eb,74,0.013139067,0.000177555,84,34,ethereum
0x396d0d12c6eb84faa6c24ce69884e626d221f238,18,0.080633104,0.004479617,12,7,ethereum
0xb3b9b1a60587f64187f69cce5240cb5624b640fa,10,0.00706935,0.000706935,3,9,ethereum
0xf49db780a79b3a03385262784c631d48656bc19d,184,0.133916884,0.000727809,81,33,ethereum
0x7df0694a8e2f84fc990255cb906866ef26f99406,58,1.42E-06,2.44E-08,59,14,ethereum
0x5f4532c22313bd10d205b808dd1148cbbe5b33df,20,0.077334957,0.003866748,77,4,ethereum
0x91d813bf78fb50bce89100dc5557c0cfb0638791,8,0.0346304,0.0043288,3,3,ethereum
0x06e8c93f2a9ec0b0240616e983daea0e74555fa7,106,0.088871115,0.000838407,74,36,ethereum
0x6fe19231f304d8e02dd458109b1a85c464c9f011,98,24.052918,0.245437939,84,10,ethereum
0xc4cfc3a4c09a5ef4ae0f3bf3c25f17bb106b46ae,13,0,0,79,13,ethereum
0x7150f1e3ee2688f648cbb2aeb2a306b8bc65ced9,18,0.00895813,0.000497674,64,4,ethereum
0x3e3c02e6f8c19569770efe8460c6fb31aac4114a,13,8.62E-05,6.63E-06,18,3,ethereum
0xc3c68fe4b90414325219686fb32b5aa044ccb16d,317,0.046683426,0.000147266,90,68,ethereum
0x127886e20def0086fc0ed0728bfcd8b4d05912e2,7,2.00E-09,2.86E-10,42,3,ethereum
0x76470e78fc49c8d0428ce2a16f409b2e47238baa,87,3.481078103,0.040012392,88,5,ethereum
0x727101d8576ca57b120090293bf6c22d70413f27,15,2.965413906,0.19769426,80,4,ethereum
0x846448200c3d853e1073ec54d40f6951f4adfed0,186,7.3326302,0.039422743,77,63,ethereum
0x50f3e2dd9740f3eab98c2083f484442718ec1da6,14,0.005765871,0.000411848,63,9,ethereum
0xd38432ebeaaf690dc36df405d7c88870a2f53f20,264,0.0072279,2.74E-05,85,90,ethereum
0xe94d448083dfd5feafb629ff1d546ae2bd189783,12,0.0017,0.000141667,43,11,ethereum
0xb0d4dacbd9982ab32b3e564444f9f452bff19f8e,13,1.30E-07,1.00E-08,6,4,ethereum
0x33f777dafd40aa26fc3b30fe85f4e8b77d7834e3,21,0.06,0.002857143,83,10,ethereum
0xf89527dc4a584c87496512477013c5079d3bc637,33,0.078215937,0.00237018,14,18,ethereum
0x8e96c0948ed0b848eac2bd53d6b561c32447f72f,146,75.14461235,0.514689126,83,8,ethereum
0xcf54ec4178066e23a6c12de7752de76a9e66c780,6,6.18E-05,1.03E-05,10,2,ethereum
0xd69260ed26d2913759fb15bc302853f60542415f,56,5.99E-08,1.07E-09,77,3,ethereum
0x700e00d0834d75329129c68ea12552caa8e7c37f,139,1.011382977,0.007276137,81,18,ethereum
0x72fceea3b18fef68a5dc902739990fa9b5e1405a,7,0.24509991,0.035014273,37,2,ethereum
0x26ced82019c587933eaa284f0bb03ca655b6f854,164,8.346803911,0.050895146,57,13,ethereum
0x2711d0de8e9191be9e7734a31cc4f446540682d9,27,0.244682938,0.009062331,32,8,ethereum
0x01411339152c065d70f70bbd59e118aa674f7b3d,33,0.27797937,0.008423617,82,15,ethereum
0x534bd136cb5ccc5896abc80d38c8fbd2260940ea,58,5.80E-08,1.00E-09,2,1,ethereum
0x9d2ad0ab4634f6c605e9dd410419bbe1aa039eee,43,0.161901376,0.003765148,78,22,ethereum
0x6a19f15280efbb020dfb7082275196d32fd22a55,80,8.00E-08,1.00E-09,5,2,ethereum
